visit_date,number_of_visits,username,store_name,delivery_days,wh,gcu,barangay,city,long,lat,store_profile,last_delivered_date,has_tried_elista,delivered_order_ids,delivered_categories,bakit hindi umorder si customer?,latest_order_status,cancellation_reason,no_delivered_orders,bucket
,,ss250709u18552,Honesty Store,"Monday, Wednesday, Friday",CB,CB02,Pitogo,Consolacion,123.97152109,10.38247681,Non Key Account,2025-07-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss250729u10883,Tajunang merchandise ,"Monday, Wednesday, Friday",CB,CB02,Jugan,Consolacion,123.97679,10.3772833,Non Key Account,2025-11-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss250812u77805,mica's store,"Monday, Wednesday, Friday",CB,CB02,Lamac,Consolacion,123.9711213,10.3898228,Non Key Account,2026-03-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss250901u54518,Sari-sari store,"Monday, Wednesday, Friday",CB,CB02,Yati,Liloan,123.9794197,10.3832509,Non Key Account,2026-01-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss250929u26181,RAL’s Store,"Monday, Wednesday, Friday",CB,CB02,Jugan,Consolacion,123.97578279,10.37746311,Non Key Account,2025-10-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss251004u96922,Yati Elementary School ,"Monday, Wednesday, Friday",CB,CB02,Yati,Liloan,123.98373893,10.39322875,Non Key Account,2026-03-25,No,,,,delivered,,0,P30D No Delivery (NKA)
,,ss251113u49744,Crochet studio cebu,"Monday, Wednesday, Friday",CB,CB02,Lamac,Consolacion,123.96892897,10.38933608,Non Key Account,2025-11-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss260308u92415,RMMR-A,"Monday, Wednesday, Friday",CB,CB02,Yati,Liloan,123.9788707,10.387688,Non Key Account,2026-03-23,No,,,,delivered,,0,P30D No Delivery (NKA)
,,cb725598u201,Amor Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9592923,10.3826473,Non Key Account,2023-08-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u202,Aj Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95798838,10.38284,Non Key Account,2024-06-07,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u205,Bienvenida Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9548744,10.383856,Non Key Account,2023-03-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u210,Brenz Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9573079,10.385287,Non Key Account,2022-08-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u212,Nalie Store,"Monday, Wednesday, Friday",CB,CB03,Cansaga,Consolacion,123.9601363,10.3825948,Non Key Account,2022-06-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u213,Sonny's Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.955754,10.3852581,Non Key Account,2025-07-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u214,G&V Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95614,10.3856389,Non Key Account,2022-12-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u215,Carendiria and Sari2x Store ,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9564472,10.3858988,Non Key Account,2022-11-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u343,Vilma Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9581875,10.3827226,Non Key Account,2023-06-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u344,Lynlyn Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9562685,10.3836953,Non Key Account,2023-03-13,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u345,Cheryl Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9551494,10.3786579,Non Key Account,2023-06-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725598u347,Alice Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9559154,10.3798006,Non Key Account,2023-07-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u210,Jane Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.956158,10.384375,Non Key Account,2023-08-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u211,Mayet Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95504,10.384187,Non Key Account,2026-03-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u213,Aida Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9546434,10.3844619,Non Key Account,2022-11-09,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u214,Jocelym Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9548461,10.3841789,Non Key Account,2023-07-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u219,Jewel Store ,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9574734,10.385901,Non Key Account,2023-03-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u221,Evelyn Store,"Monday, Wednesday, Friday",CB,CB03,Danglag,Consolacion,123.9546048,10.3978677,Non Key Account,2023-03-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u223,Prime Clerio,"Monday, Wednesday, Friday",CB,CB03,Danglag,Consolacion,123.9546749,10.3980389,Non Key Account,2022-10-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u224,Cañete Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9560016,10.3797281,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u225, Inday Sofia Store Dely,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.955957,10.3796505,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u226,BM Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95719,10.38561,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u228,Talia General Merchandise ,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9572707,10.3858707,Non Key Account,2023-02-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u229,Loloy store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9571158,10.3858628,Non Key Account,2023-07-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u397,Michelle Store ,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9566032,10.3834682,Non Key Account,2023-08-07,No,,,,cancelled,,0,Churned (60+ Days)
,,cb725600u398,David Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9576966,10.380947,Non Key Account,2023-09-04,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u399,Monette store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.954712,10.37897,Non Key Account,2022-11-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u400,Renan Store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9573307,10.386417,Non Key Account,2022-08-10,No,,,,delivered,,0,Churned (60+ Days)
,,cb725600u402,Angel Store,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.958089,10.3776849,Non Key Account,2022-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u211,Four M Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9400471,10.3796883,Non Key Account,2022-06-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u212,Gina Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9394931,10.3790493,Non Key Account,2026-01-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u213,Wawang store,"Monday, Wednesday, Friday",CB,CB03,Cubacub,Mandaue City,123.9405202,10.3744846,Non Key Account,2023-08-25,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u214,Albert store,"Monday, Wednesday, Friday",CB,CB03,Cubacub,Mandaue City,123.9414599,10.3746333,Non Key Account,2022-06-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u251,Belen Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9432367,10.3704398,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u252,ERD Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9432485,10.3707692,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u253,Ema Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9433017,10.3707212,Non Key Account,2022-07-06,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u381,Hector Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9433383,10.370611,Non Key Account,2022-08-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u385,Lydia Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.947085,10.3737558,Non Key Account,2022-08-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u386,Anie Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9472199,10.3734935,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u73,Five Brother's Store,"Monday, Wednesday, Friday",CB,CB03,Cubacub,Mandaue City,123.9432035,10.3689576,Non Key Account,2023-09-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u74,Otidas Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9431028,10.3690362,Non Key Account,2023-08-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u75,Jashel Computer shop & sari2 st,"Monday, Wednesday, Friday",CB,CB03,Casili,Mandaue City,123.9430648,10.3702802,Non Key Account,2022-07-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u76,Cecil Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.943431,10.3702739,Non Key Account,2022-07-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u77,Brian Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9430267,10.3703899,Non Key Account,2022-07-01,No,,,,delivered,,0,Churned (60+ Days)
,,cb725601u79,Tessie Store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9430976,10.3690343,Non Key Account,2024-09-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u246,Bahay ni lola store and carende,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9541062,10.3737534,Non Key Account,2022-10-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u247,Bisit store,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9528179,10.374127,Non Key Account,2022-06-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u249,Haidy store,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9531967,10.3738433,Non Key Account,2022-10-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u25,Jkjr sari sari store,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.953029,10.373684,Non Key Account,2026-02-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u251,Stephy store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9489488,10.373526,Non Key Account,2025-03-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u252,James store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9465309,10.3721877,Non Key Account,2024-02-19,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u255,Usang carenderya and sarisari s,"Monday, Wednesday, Friday",CB,CB03,Tugbongan,Consolacion,123.9478109,10.3674609,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u256,Lacson store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.94795122,10.37248092,Non Key Account,2022-11-21,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u257,Belin store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9489598,10.372809,Non Key Account,2024-03-27,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u259,Maria store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9507982,10.3732857,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
2025-10-02,1,cb725610u261,Juman store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9529796,10.370461,Non Key Account,2022-08-03,No,,,Wala ang may ari,delivered,,0,Resat Visited
,,cb725610u267,Terraces store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9444453,10.3730224,Non Key Account,2025-07-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u29,Alcaen store,"Monday, Wednesday, Friday",CB,CB03,Cubacub,Mandaue City,123.9462124,10.3659883,Non Key Account,2022-07-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u295,Letty store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9575926,10.3866629,Non Key Account,2022-08-29,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u310,Jellay store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9452715,10.3742342,Non Key Account,2022-09-02,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u312,Pina store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9432135,10.3687598,Non Key Account,2022-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u313,MGCRISPA STORE,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9449139,10.3732055,Non Key Account,2022-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u314,Nene store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9440709,10.3723842,Non Key Account,2023-11-22,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u315,Kaglyni store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9426184,10.3762053,Non Key Account,2023-04-14,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u318,Edmar eatary store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9410462,10.3768832,Non Key Account,2022-08-12,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u319,Jean store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9461203,10.375409,Non Key Account,2022-11-11,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u320,Kent store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9464781,10.3751246,Non Key Account,2022-08-15,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u322,Suzan store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9432365,10.3703734,Non Key Account,2023-08-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u323,Parky store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9483847,10.3736371,Non Key Account,2023-12-08,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u96,Lelit store and carendaria,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9539356,10.3733091,Non Key Account,2022-10-28,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u98,Maning store,"Monday, Wednesday, Friday",CB,CB03,Tugbongan,Consolacion,123.9539216,10.3732831,Non Key Account,2022-07-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725610u99,Eric store,"Monday, Wednesday, Friday",CB,CB03,Casili,Consolacion,123.9480871,10.3742211,Non Key Account,2023-03-20,No,,,,delivered,,0,Churned (60+ Days)
,,cb725616u100,Ging Ging Store,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9558416,10.3776561,Non Key Account,2023-08-18,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u103,Annabelle Vacunador,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95437175,10.37893233,Non Key Account,2023-03-03,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u104,Crischarl store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.956947,10.38312,Non Key Account,2022-10-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u105,Ricky store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.95614,10.3832683,Non Key Account,2023-08-16,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u106,John store,"Monday, Wednesday, Friday",CB,CB03,Pulpogan,Consolacion,123.9561486,10.3844588,Non Key Account,2023-07-17,No,,,,delivered,,0,Churned (60+ Days)
,,cb725622u108,Vangie,"Monday, Wednesday, Friday",CB,CB03,Poblacion Occidental,Consolacion,123.9552225,10.3760253,Non Key Account,2023-02-27,No,,,,delivered,,0,Churned (60+ Days)
